date,store_id,product_id,category,quantity,unit_price,on_promo,revenue,email
2025-06-12,Store_1,P002,snacks,45,2.75,False,123.75,user739@email.com
2025-12-07,Store_3,P002,snacks,24,2.75,False,66.0,user740@email.com
2025-12-19,Store_3,P003,household,8,10.8,True,86.4,user741@email.com
2025-01-01,Store_1,P004,personal_care,49,5.85,True,286.65,user742@email.com
2025-11-05,Store_3,P003,household,39,10.8,True,421.2,user743@email.com
2025-10-17,Store_2,P001,beverages,31,1.35,True,41.85,user744@email.com
2025-02-09,Store_1,P002,snacks,22,2.75,False,60.5,user745@email.com
2025-11-22,Store_2,P001,beverages,45,1.5,False,67.5,user746@email.com
2025-01-06,Store_3,P003,household,13,10.8,True,140.4,user747@email.com
2025-02-04,Store_3,P003,household,16,10.8,True,172.8,user748@email.com
2025-01-01,Store_3,P001,beverages,24,1.5,False,36.0,user749@email.com
2025-08-03,Store_2,P002,snacks,26,2.75,False,71.5,user750@email.com
2025-06-29,Store_3,P004,personal_care,6,6.5,False,39.0,user751@email.com
2025-11-30,Store_1,P002,snacks,10,2.75,False,27.5,user752@email.com
2025-01-18,Store_2,P003,household,1,12.0,False,12.0,user753@email.com
2025-02-23,Store_2,P001,beverages,21,1.35,True,28.35,user754@email.com
2025-03-24,Store_2,P001,beverages,35,1.35,True,47.25,user755@email.com
2025-11-01,Store_2,P004,personal_care,45,5.85,True,263.25,user756@email.com
2025-12-01,Store_1,P002,snacks,38,2.75,False,104.5,user757@email.com
2025-01-28,Store_1,P001,beverages,21,1.35,True,28.35,user758@email.com
2025-07-29,Store_2,P003,household,42,12.0,False,504.0,user759@email.com
2025-05-02,Store_3,P001,beverages,3,1.5,False,4.5,user760@email.com
2025-10-09,Store_2,P004,personal_care,9,5.85,True,52.65,user761@email.com
2025-01-02,Store_3,P004,personal_care,5,6.5,False,32.5,user762@email.com
2025-11-17,Store_1,P004,personal_care,12,5.85,True,70.2,user763@email.com
2025-04-16,Store_1,P002,snacks,40,2.75,False,110.0,user764@email.com
2025-08-31,Store_2,P001,beverages,19,1.5,False,28.5,user765@email.com
2025-09-08,Store_1,P003,household,5,12.0,False,60.0,user766@email.com
2025-07-09,Store_2,P004,personal_care,23,5.85,True,134.55,user767@email.com
2025-01-23,Store_2,P003,household,28,12.0,False,336.0,user768@email.com
2025-04-26,Store_1,P003,household,36,10.8,True,388.8,user769@email.com
2025-12-23,Store_3,P001,beverages,5,1.5,False,7.5,user770@email.com
2025-07-31,Store_2,P002,snacks,35,2.48,True,86.62,user771@email.com
2025-09-25,Store_3,P004,personal_care,34,6.5,False,221.0,user772@email.com
2025-05-01,Store_2,P004,personal_care,19,5.85,True,111.15,user773@email.com
2025-01-18,Store_1,P002,snacks,7,2.75,False,19.25,user774@email.com
2025-03-27,Store_1,P002,snacks,12,2.48,True,29.7,user775@email.com
2025-08-05,Store_1,P001,beverages,43,1.5,False,64.5,user776@email.com
2025-11-18,Store_2,P002,snacks,38,2.75,False,104.5,user777@email.com
2025-02-04,Store_3,P001,beverages,24,1.5,False,36.0,user778@email.com
2025-06-16,Store_1,P003,household,33,12.0,False,396.0,user779@email.com
2025-12-25,Store_1,P004,personal_care,7,6.5,False,45.5,user780@email.com
2025-03-17,Store_2,P001,beverages,6,1.35,True,8.1,user781@email.com
2025-10-02,Store_2,P003,household,26,12.0,False,312.0,user782@email.com
2025-12-02,Store_1,P004,personal_care,36,6.5,False,234.0,user783@email.com
2025-03-30,Store_3,P003,household,25,10.8,True,270.0,user784@email.com
2025-11-08,Store_2,P004,personal_care,2,6.5,False,13.0,user785@email.com
2025-12-20,Store_2,P002,snacks,3,2.75,False,8.25,user786@email.com
2025-07-10,Store_2,P001,beverages,21,1.5,False,31.5,user787@email.com
2025-05-24,Store_1,P004,personal_care,44,5.85,True,257.4,user788@email.com
2025-03-10,Store_2,P003,household,47,12.0,False,564.0,user789@email.com
2025-05-18,Store_1,P004,personal_care,38,5.85,True,222.3,user790@email.com
2025-08-15,Store_3,P002,snacks,26,2.75,False,71.5,user791@email.com
2025-07-11,Store_1,P001,beverages,32,1.35,True,43.2,user792@email.com
2025-06-09,Store_1,P004,personal_care,8,5.85,True,46.8,user793@email.com
2025-04-09,Store_1,P002,snacks,3,2.48,True,7.43,user794@email.com
2025-08-22,Store_2,P001,beverages,23,1.35,True,31.05,user795@email.com
2025-07-08,Store_3,P004,personal_care,32,6.5,False,208.0,user796@email.com
2025-03-05,Store_2,P001,beverages,15,1.5,False,22.5,user797@email.com
2025-11-01,Store_3,P004,personal_care,11,6.5,False,71.5,user798@email.com
2025-10-10,Store_2,P003,household,22,10.8,True,237.6,user799@email.com
2025-12-19,Store_2,P001,beverages,18,1.35,True,24.3,user800@email.com
2025-01-26,Store_1,P002,snacks,36,2.48,True,89.1,user801@email.com
2025-11-28,Store_2,P002,snacks,43,2.48,True,106.42,user802@email.com
2025-11-30,Store_3,P004,personal_care,32,5.85,True,187.2,user803@email.com
2025-01-05,Store_3,P004,personal_care,8,5.85,True,46.8,user804@email.com
2025-01-05,Store_3,P002,snacks,16,2.75,False,44.0,user805@email.com
2025-12-30,Store_2,P003,household,27,12.0,False,324.0,user806@email.com
2025-08-24,Store_2,P003,household,13,12.0,False,156.0,user807@email.com
2025-12-13,Store_1,P004,personal_care,37,5.85,True,216.45,user808@email.com
2025-09-19,Store_2,P003,household,35,12.0,False,420.0,user809@email.com
2025-12-17,Store_2,P001,beverages,30,1.35,True,40.5,user810@email.com
2025-05-22,Store_3,P003,household,17,12.0,False,204.0,user811@email.com
2025-12-31,Store_3,P003,household,12,10.8,True,129.6,user812@email.com
2025-05-04,Store_3,P001,beverages,38,1.5,False,57.0,user813@email.com
2025-06-13,Store_3,P002,snacks,46,2.48,True,113.85,user814@email.com
2025-09-12,Store_2,P003,household,16,12.0,False,192.0,user815@email.com
2025-07-18,Store_2,P001,beverages,37,1.35,True,49.95,user816@email.com
2025-04-24,Store_3,P004,personal_care,42,6.5,False,273.0,user817@email.com
2025-06-03,Store_2,P002,snacks,42,2.48,True,103.95,user818@email.com
2025-02-19,Store_3,P004,personal_care,8,6.5,False,52.0,user819@email.com
2025-10-14,Store_3,P002,snacks,43,2.75,False,118.25,user820@email.com
2025-02-15,Store_3,P002,snacks,22,2.48,True,54.45,user821@email.com
2025-06-07,Store_2,P004,personal_care,50,6.5,False,325.0,user822@email.com
2025-05-14,Store_2,P003,household,29,10.8,True,313.2,user823@email.com
2025-01-28,Store_3,P001,beverages,30,1.35,True,40.5,user824@email.com
2025-03-03,Store_2,P004,personal_care,33,6.5,False,214.5,user825@email.com
2025-01-28,Store_2,P002,snacks,8,2.48,True,19.8,user826@email.com
2025-07-29,Store_3,P004,personal_care,9,6.5,False,58.5,user827@email.com
2025-04-03,Store_3,P001,beverages,31,1.5,False,46.5,user828@email.com
2025-04-01,Store_1,P003,household,40,10.8,True,432.0,user829@email.com
2025-08-20,Store_3,P003,household,13,10.8,True,140.4,user830@email.com
2025-03-23,Store_1,P004,personal_care,50,5.85,True,292.5,user831@email.com
2025-11-11,Store_2,P004,personal_care,40,6.5,False,260.0,user832@email.com
2025-08-08,Store_1,P004,personal_care,24,5.85,True,140.4,user833@email.com
2025-10-01,Store_1,P002,snacks,46,2.75,False,126.5,user834@email.com
2025-06-14,Store_3,P002,snacks,1,2.48,True,2.48,user835@email.com
2025-05-08,Store_2,P002,snacks,44,2.75,False,121.0,user836@email.com
2025-03-08,Store_1,P001,beverages,24,1.5,False,36.0,user837@email.com
2025-02-03,Store_2,P001,beverages,19,1.5,False,28.5,user838@email.com
2025-09-24,Store_2,P003,household,27,10.8,True,291.6,user839@email.com
2025-09-08,Store_1,P003,household,48,10.8,True,518.4,user840@email.com
2025-07-26,Store_3,P001,beverages,14,1.35,True,18.9,user841@email.com
2025-03-09,Store_3,P002,snacks,46,2.48,True,113.85,user842@email.com
2025-09-16,Store_3,P002,snacks,7,2.75,False,19.25,user843@email.com
2025-11-30,Store_3,P001,beverages,24,1.5,False,36.0,user844@email.com
2025-11-16,Store_3,P001,beverages,38,1.35,True,51.3,user845@email.com
2025-02-25,Store_2,P001,beverages,3,1.35,True,4.05,user846@email.com
2025-08-16,Store_2,P004,personal_care,7,6.5,False,45.5,user847@email.com
2025-12-26,Store_2,P002,snacks,13,2.48,True,32.18,user848@email.com
2025-08-04,Store_3,P001,beverages,42,1.5,False,63.0,user849@email.com
2025-11-07,Store_3,P002,snacks,26,2.48,True,64.35,user850@email.com
2025-11-13,Store_1,P001,beverages,18,1.35,True,24.3,user851@email.com
2025-09-12,Store_2,P002,snacks,38,2.48,True,94.05,user852@email.com
2025-09-25,Store_2,P002,snacks,22,2.75,False,60.5,user853@email.com
2025-03-24,Store_1,P001,beverages,35,1.5,False,52.5,user854@email.com
2025-12-19,Store_1,P004,personal_care,21,5.85,True,122.85,user855@email.com
2025-01-07,Store_1,P001,beverages,7,1.5,False,10.5,user856@email.com
2025-02-16,Store_2,P001,beverages,46,1.35,True,62.1,user857@email.com
2025-11-26,Store_2,P002,snacks,29,2.75,False,79.75,user858@email.com
2025-08-26,Store_1,P001,beverages,6,1.35,True,8.1,user859@email.com
2025-05-29,Store_2,P003,household,43,12.0,False,516.0,user860@email.com
2025-03-01,Store_1,P001,beverages,48,1.35,True,64.8,user861@email.com
2025-03-12,Store_2,P002,snacks,21,2.75,False,57.75,user862@email.com
2025-11-15,Store_2,P003,household,46,10.8,True,496.8,user863@email.com
2025-06-25,Store_2,P002,snacks,7,2.75,False,19.25,user864@email.com
2025-08-22,Store_2,P003,household,24,12.0,False,288.0,user865@email.com
2025-11-29,Store_3,P002,snacks,7,2.48,True,17.32,user866@email.com
2025-01-31,Store_3,P002,snacks,6,2.75,False,16.5,user867@email.com
2025-09-05,Store_2,P004,personal_care,11,6.5,False,71.5,user868@email.com
2025-11-10,Store_2,P001,beverages,43,1.35,True,58.05,user869@email.com
2025-09-07,Store_1,P001,beverages,26,1.5,False,39.0,user870@email.com
2025-02-02,Store_1,P003,household,41,12.0,False,492.0,user871@email.com
2025-12-27,Store_3,P002,snacks,42,2.75,False,115.5,user872@email.com
2025-09-25,Store_2,P001,beverages,27,1.35,True,36.45,user873@email.com
2025-06-27,Store_1,P004,personal_care,9,5.85,True,52.65,user874@email.com
2025-11-26,Store_2,P002,snacks,32,2.75,False,88.0,user875@email.com
2025-03-26,Store_2,P001,beverages,48,1.5,False,72.0,user876@email.com
2025-05-04,Store_3,P003,household,17,10.8,True,183.6,user877@email.com
2025-04-25,Store_1,P004,personal_care,25,5.85,True,146.25,user878@email.com
2025-08-24,Store_1,P004,personal_care,36,6.5,False,234.0,user879@email.com
2025-09-13,Store_2,P004,personal_care,20,5.85,True,117.0,user880@email.com
2025-12-01,Store_2,P001,beverages,6,1.5,False,9.0,user881@email.com
2025-01-19,Store_3,P001,beverages,5,1.5,False,7.5,user882@email.com
2025-10-15,Store_2,P002,snacks,41,2.75,False,112.75,user883@email.com
2025-07-06,Store_2,P001,beverages,14,1.5,False,21.0,user884@email.com
2025-10-14,Store_3,P004,personal_care,45,6.5,False,292.5,user885@email.com
2025-08-20,Store_1,P001,beverages,6,1.35,True,8.1,user886@email.com
2025-06-24,Store_3,P003,household,40,12.0,False,480.0,user887@email.com
2025-09-25,Store_1,P003,household,44,10.8,True,475.2,user888@email.com
2025-03-26,Store_1,P004,personal_care,8,6.5,False,52.0,user889@email.com
2025-05-11,Store_2,P002,snacks,12,2.48,True,29.7,user890@email.com
2025-04-21,Store_3,P004,personal_care,50,5.85,True,292.5,user891@email.com
2025-06-23,Store_1,P001,beverages,48,1.5,False,72.0,user892@email.com
2025-11-21,Store_2,P001,beverages,49,1.5,False,73.5,user893@email.com
2025-12-04,Store_3,P002,snacks,31,2.48,True,76.73,user894@email.com
2025-01-25,Store_3,P004,personal_care,37,6.5,False,240.5,user895@email.com
2025-04-01,Store_1,P002,snacks,46,2.48,True,113.85,user896@email.com
2025-07-18,Store_2,P003,household,32,12.0,False,384.0,user897@email.com
2025-11-08,Store_2,P002,snacks,17,2.75,False,46.75,user898@email.com
2025-05-31,Store_2,P004,personal_care,8,5.85,True,46.8,user899@email.com
2025-11-05,Store_3,P003,household,44,12.0,False,528.0,user900@email.com
2025-10-11,Store_3,P002,snacks,12,2.48,True,29.7,user901@email.com
2025-05-29,Store_3,P003,household,43,10.8,True,464.4,user902@email.com
2025-11-29,Store_3,P002,snacks,32,2.75,False,88.0,user903@email.com
2025-03-01,Store_3,P003,household,35,12.0,False,420.0,user904@email.com
2025-10-20,Store_2,P004,personal_care,43,6.5,False,279.5,user905@email.com
2025-01-07,Store_1,P001,beverages,1,1.5,False,1.5,user906@email.com
2025-01-28,Store_1,P001,beverages,12,1.5,False,18.0,user907@email.com
2025-05-27,Store_3,P003,household,9,10.8,True,97.2,user908@email.com
2025-06-01,Store_2,P002,snacks,48,2.48,True,118.8,user909@email.com
2025-08-20,Store_3,P001,beverages,39,1.35,True,52.65,user910@email.com
2025-11-28,Store_3,P004,personal_care,15,6.5,False,97.5,user911@email.com
2025-12-07,Store_2,P001,beverages,24,1.5,False,36.0,user912@email.com
2025-12-17,Store_1,P003,household,35,10.8,True,378.0,user913@email.com
2025-05-09,Store_1,P002,snacks,39,2.75,False,107.25,user914@email.com
2025-11-21,Store_3,P003,household,48,10.8,True,518.4,user915@email.com
2025-04-10,Store_3,P003,household,28,10.8,True,302.4,user916@email.com
2025-02-08,Store_2,P002,snacks,11,2.48,True,27.23,user917@email.com
2025-01-21,Store_1,P004,personal_care,17,6.5,False,110.5,user918@email.com
2025-03-24,Store_2,P003,household,0,12.0,False,0.0,user919@email.com
2025-12-30,Store_2,P002,snacks,2,2.48,True,4.95,user920@email.com
2025-11-02,Store_2,P001,beverages,49,1.5,False,73.5,user921@email.com
2025-10-21,Store_3,P003,household,4,12.0,False,48.0,user922@email.com
2025-04-23,Store_3,P002,snacks,33,2.48,True,81.67,user923@email.com
2025-03-23,Store_1,P004,personal_care,34,6.5,False,221.0,user924@email.com
2025-06-28,Store_2,P002,snacks,13,2.75,False,35.75,user925@email.com
2025-07-04,Store_3,P003,household,13,12.0,False,156.0,user926@email.com
2025-11-29,Store_2,P001,beverages,7,1.5,False,10.5,user927@email.com
2025-05-04,Store_2,P002,snacks,2,2.75,False,5.5,user928@email.com
2025-02-28,Store_1,P004,personal_care,16,6.5,False,104.0,user929@email.com
2025-09-22,Store_2,P003,household,32,12.0,False,384.0,user930@email.com
2025-01-23,Store_2,P003,household,41,10.8,True,442.8,user931@email.com
2025-09-21,Store_3,P001,beverages,6,1.35,True,8.1,user932@email.com
2025-10-01,Store_1,P001,beverages,40,1.35,True,54.0,user933@email.com
2025-12-10,Store_1,P002,snacks,43,2.75,False,118.25,user934@email.com
2025-04-16,Store_3,P004,personal_care,41,5.85,True,239.85,user935@email.com
2025-12-18,Store_3,P002,snacks,1,2.75,False,2.75,user936@email.com
2025-06-19,Store_1,P001,beverages,5,1.35,True,6.75,user937@email.com
2025-04-02,Store_3,P003,household,35,10.8,True,378.0,user938@email.com
2025-04-27,Store_2,P003,household,26,12.0,False,312.0,user939@email.com
2025-11-19,Store_1,P004,personal_care,27,6.5,False,175.5,user940@email.com
2025-07-19,Store_3,P001,beverages,34,1.35,True,45.9,user941@email.com
2025-11-13,Store_3,P001,beverages,48,1.35,True,64.8,user942@email.com
2025-02-07,Store_2,P003,household,32,10.8,True,345.6,user943@email.com
2025-12-18,Store_2,P003,household,38,10.8,True,410.4,user944@email.com
2025-08-13,Store_2,P004,personal_care,25,5.85,True,146.25,user945@email.com
2025-03-22,Store_3,P002,snacks,8,2.75,False,22.0,user946@email.com
2025-06-01,Store_1,P002,snacks,19,2.75,False,52.25,user947@email.com
2025-10-11,Store_1,P002,snacks,7,2.48,True,17.32,user948@email.com
2025-10-21,Store_2,P004,personal_care,34,5.85,True,198.9,user949@email.com
2025-04-18,Store_3,P003,household,13,12.0,False,156.0,user950@email.com
2025-09-20,Store_1,P002,snacks,10,2.48,True,24.75,user951@email.com
2025-11-12,Store_1,P003,household,12,10.8,True,129.6,user952@email.com
2025-12-10,Store_3,P001,beverages,48,1.5,False,72.0,user953@email.com
2025-10-09,Store_2,P001,beverages,18,1.35,True,24.3,user954@email.com
2025-02-20,Store_2,P002,snacks,46,2.75,False,126.5,user955@email.com
2025-07-02,Store_1,P002,snacks,42,2.48,True,103.95,user956@email.com
2025-05-26,Store_2,P001,beverages,12,1.5,False,18.0,user957@email.com
2025-08-19,Store_3,P003,household,39,12.0,False,468.0,user958@email.com
2025-10-27,Store_2,P002,snacks,36,2.75,False,99.0,user959@email.com
2025-08-08,Store_1,P002,snacks,0,2.75,False,0.0,user960@email.com
2025-04-24,Store_1,P004,personal_care,17,6.5,False,110.5,user961@email.com
2025-12-14,Store_2,P003,household,30,12.0,False,360.0,user962@email.com
2025-07-03,Store_1,P003,household,31,10.8,True,334.8,user963@email.com
2025-11-27,Store_3,P001,beverages,17,1.35,True,22.95,user964@email.com
2025-04-11,Store_3,P003,household,46,10.8,True,496.8,user965@email.com
2025-02-08,Store_3,P001,beverages,32,1.35,True,43.2,user966@email.com
2025-10-24,Store_1,P004,personal_care,49,5.85,True,286.65,user967@email.com
2025-10-10,Store_3,P003,household,34,12.0,False,408.0,user968@email.com
2025-03-18,Store_3,P003,household,25,10.8,True,270.0,user969@email.com
2025-05-29,Store_2,P002,snacks,29,2.48,True,71.78,user970@email.com
2025-07-06,Store_3,P001,beverages,42,1.35,True,56.7,user971@email.com
2025-12-17,Store_2,P002,snacks,48,2.48,True,118.8,user972@email.com
2025-03-23,Store_3,P002,snacks,36,2.48,True,89.1,user973@email.com
2025-09-05,Store_2,P003,household,2,10.8,True,21.6,user974@email.com
2025-04-29,Store_1,P001,beverages,16,1.5,False,24.0,user975@email.com
2025-01-22,Store_2,P002,snacks,33,2.75,False,90.75,user976@email.com
2025-08-29,Store_3,P004,personal_care,2,5.85,True,11.7,user977@email.com
2025-06-15,Store_3,P001,beverages,45,1.5,False,67.5,user978@email.com
2025-05-15,Store_2,P002,snacks,24,2.75,False,66.0,user979@email.com
2025-10-28,Store_2,P001,beverages,33,1.5,False,49.5,user980@email.com
2025-04-25,Store_2,P004,personal_care,22,6.5,False,143.0,user981@email.com
2025-09-04,Store_2,P001,beverages,32,1.35,True,43.2,user982@email.com
2025-03-26,Store_1,P002,snacks,4,2.75,False,11.0,user983@email.com
2025-03-18,Store_3,P002,snacks,10,2.75,False,27.5,user984@email.com
2025-03-02,Store_3,P002,snacks,26,2.75,False,71.5,user985@email.com
2025-02-28,Store_2,P004,personal_care,43,6.5,False,279.5,user986@email.com
2025-04-18,Store_1,P002,snacks,41,2.75,False,112.75,user987@email.com
2025-05-05,Store_1,P001,beverages,8,1.35,True,10.8,user988@email.com
2025-11-19,Store_1,P001,beverages,36,1.35,True,48.6,user989@email.com
2025-03-27,Store_3,P003,household,11,12.0,False,132.0,user990@email.com
2025-10-16,Store_1,P001,beverages,46,1.5,False,69.0,user991@email.com
2025-04-21,Store_2,P004,personal_care,38,6.5,False,247.0,user992@email.com
2025-03-29,Store_3,P002,snacks,26,2.48,True,64.35,user993@email.com
2025-04-04,Store_2,P003,household,10,12.0,False,120.0,user994@email.com
2025-11-02,Store_2,P001,beverages,14,1.5,False,21.0,user995@email.com
2025-03-09,Store_3,P001,beverages,1,1.35,True,1.35,user996@email.com
2025-09-16,Store_1,P004,personal_care,9,5.85,True,52.65,user997@email.com
2025-09-01,Store_1,P001,beverages,50,1.35,True,67.5,user998@email.com
2025-09-04,Store_3,P002,snacks,38,2.48,True,94.05,user999@email.com
2025-11-29,Store_2,P004,personal_care,33,6.5,False,214.5,user1000@email.com
